timestamp,agent_id,event_type,cultural_state,source_id,guild,narrative_coherence,strain_id
43,798,exposure,E,887,Colporteurs,0.4,RF-005
43,925,exposure,E,923,Anachorètes,0.4,RF-005
43,957,exposure,E,954,Anachorètes,0.5916666666666667,PR-004
43,961,exposure,E,960,Hérauts,0.5916666666666667,PR-004
43,384,exposure,E,965,Anachorètes,0.5916666666666667,PR-004
43,73,disenchantment,R,-1,Iconoclastes,0.4,RF-005
43,121,disenchantment,R,-1,Iconoclastes,0.4,RF-005
44,393,exposure,E,35,Hérauts,0.4,RF-005
44,63,exposure,E,60,Hérauts,0.4,RF-005
44,125,exposure,E,123,Anachorètes,0.4,RF-005
44,192,exposure,E,189,Colporteurs,0.4,RF-005
44,211,exposure,E,208,Iconoclastes,0.5916666666666667,PR-004
44,422,exposure,E,244,Iconoclastes,0.4,RF-005
44,260,exposure,E,258,Iconoclastes,0.5916666666666667,PR-004
44,284,exposure,E,283,Colporteurs,0.4,RF-005
44,288,exposure,E,287,Colporteurs,0.4,RF-005
44,295,exposure,E,293,Anachorètes,0.4,RF-005
44,718,exposure,E,332,Hérauts,0.4,RF-005
44,490,exposure,E,336,Hérauts,0.4,RF-005
44,601,exposure,E,338,Hérauts,0.4,RF-005
44,712,exposure,E,468,Iconoclastes,0.5916666666666667,PR-004
44,479,exposure,E,477,Anachorètes,0.5916666666666667,PR-004
44,741,exposure,E,478,Iconoclastes,0.5916666666666667,PR-004
44,605,exposure,E,602,Colporteurs,0.5916666666666667,PR-004
44,236,exposure,E,634,Anachorètes,0.4,RF-005
44,131,exposure,E,636,Anachorètes,0.4,RF-005
44,638,exposure,E,637,Scribes,0.5916666666666667,PR-004
44,315,exposure,E,664,Colporteurs,0.4,RF-005
44,670,exposure,E,669,Hérauts,0.4,RF-005
44,684,exposure,E,681,Anachorètes,0.4,RF-005
44,735,exposure,E,732,Scribes,0.5916666666666667,PR-004
44,612,exposure,E,748,Scribes,0.4,RF-005
44,993,exposure,E,764,Hérauts,0.5916666666666667,PR-004
44,766,exposure,E,765,Iconoclastes,0.5916666666666667,PR-004
44,773,exposure,E,772,Scribes,0.4,RF-005
44,472,exposure,E,828,Colporteurs,0.5916666666666667,PR-004
44,688,exposure,E,849,Hérauts,0.4,RF-005
44,851,exposure,E,850,Scribes,0.4,RF-005
44,560,exposure,E,858,Iconoclastes,0.5916666666666667,PR-004
44,881,exposure,E,878,Anachorètes,0.5916666666666667,PR-004
44,889,exposure,E,887,Iconoclastes,0.4,RF-005
44,910,exposure,E,909,Scribes,0.4,RF-005
44,784,exposure,E,922,Iconoclastes,0.4,RF-005
44,25,exposure,E,944,Iconoclastes,0.5916666666666667,PR-004
44,83,disenchantment,R,-1,Scribes,0.4,RF-005
44,551,disenchantment,R,-1,Hérauts,0.4,RF-005
44,679,disenchantment,R,-1,Iconoclastes,0.5916666666666667,PR-004
44,764,disenchantment,R,-1,Anachorètes,0.5916666666666667,PR-004
44,828,disenchantment,R,-1,Iconoclastes,0.5916666666666667,PR-004
44,923,disenchantment,R,-1,Scribes,0.4,RF-005
45,81,exposure,E,80,Anachorètes,0.4,RF-005
45,742,exposure,E,84,Scribes,0.4,RF-005
45,109,exposure,E,107,Anachorètes,0.5916666666666667,PR-004
45,114,exposure,E,113,Colporteurs,0.5916666666666667,PR-004
45,167,exposure,E,166,Colporteurs,0.5916666666666667,PR-004
45,170,exposure,E,169,Iconoclastes,0.5916666666666667,PR-004
45,630,exposure,E,189,Colporteurs,0.4,RF-005
45,212,exposure,E,210,Iconoclastes,0.5916666666666667,PR-004
45,222,exposure,E,221,Iconoclastes,0.5916666666666667,PR-004
45,248,exposure,E,246,Scribes,0.4,RF-005
45,250,exposure,E,249,Anachorètes,0.4,RF-005
45,940,exposure,E,336,Colporteurs,0.4,RF-005
45,347,exposure,E,345,Hérauts,0.5916666666666667,PR-004
45,352,exposure,E,350,Colporteurs,0.5916666666666667,PR-004
45,377,exposure,E,374,Hérauts,0.5916666666666667,PR-004
45,875,exposure,E,415,Colporteurs,0.4,MV-003
45,707,exposure,E,467,Anachorètes,0.5916666666666667,PR-004
45,93,exposure,E,478,Anachorètes,0.5916666666666667,PR-004
45,503,exposure,E,502,Colporteurs,0.4,MV-003
45,408,exposure,E,529,Iconoclastes,0.5916666666666667,PR-004
45,545,exposure,E,544,Scribes,0.4,RF-005
45,555,exposure,E,552,Iconoclastes,0.4,RF-005
45,885,exposure,E,666,Anachorètes,0.4,RF-005
45,399,exposure,E,669,Colporteurs,0.4,RF-005
45,803,exposure,E,677,Anachorètes,0.5916666666666667,PR-004
45,682,exposure,E,681,Scribes,0.4,RF-005
45,970,exposure,E,697,Scribes,0.5916666666666667,PR-004
45,272,exposure,E,699,Scribes,0.5916666666666667,PR-004
45,737,exposure,E,734,Scribes,0.5916666666666667,PR-004
45,749,exposure,E,748,Anachorètes,0.4,RF-005
45,129,exposure,E,765,Scribes,0.5916666666666667,PR-004
45,387,exposure,E,788,Anachorètes,0.4,RF-005
45,800,exposure,E,798,Colporteurs,0.4,RF-005
45,815,exposure,E,812,Scribes,0.5916666666666667,PR-004
45,832,exposure,E,830,Hérauts,0.5916666666666667,PR-004
45,853,exposure,E,850,Scribes,0.4,RF-005
45,725,exposure,E,915,Colporteurs,0.5916666666666667,PR-004
45,135,exposure,E,922,Scribes,0.4,RF-005
45,927,exposure,E,925,Hérauts,0.4,RF-005
45,950,exposure,E,949,Anachorètes,0.5916666666666667,PR-004
45,963,exposure,E,960,Colporteurs,0.5916666666666667,PR-004
45,621,exposure,E,961,Colporteurs,0.5916666666666667,PR-004
45,57,disenchantment,R,-1,Colporteurs,0.5916666666666667,PR-004
45,169,disenchantment,R,-1,Hérauts,0.5916666666666667,PR-004
45,221,disenchantment,R,-1,Hérauts,0.5916666666666667,PR-004
45,339,disenchantment,R,-1,Anachorètes,0.4,RF-005
45,343,disenchantment,R,-1,Scribes,0.5916666666666667,PR-004
45,632,disenchantment,R,-1,Hérauts,0.5916666666666667,PR-004
45,755,disenchantment,R,-1,Iconoclastes,0.5916666666666667,PR-004
45,825,disenchantment,R,-1,Anachorètes,0.5916666666666667,PR-004
45,877,disenchantment,R,-1,Hérauts,0.5916666666666667,PR-004
46,582,exposure,E,25,Colporteurs,0.5916666666666667,PR-004
46,51,exposure,E,48,Hérauts,0.4,RF-005
46,65,exposure,E,63,Anachorètes,0.4,RF-005
46,66,exposure,E,64,Anachorètes,0.4,RF-005
46,78,exposure,E,75,Colporteurs,0.4,RF-005
46,941,exposure,E,111,Iconoclastes,0.5916666666666667,PR-004
46,128,exposure,E,125,Iconoclastes,0.4,RF-005
46,280,exposure,E,131,Hérauts,0.4,RF-005
46,191,exposure,E,188,Scribes,0.4,RF-005
46,814,exposure,E,219,Hérauts,0.5916666666666667,PR-004
46,98,exposure,E,236,Hérauts,0.4,RF-005
46,291,exposure,E,288,Anachorètes,0.4,RF-005
46,866,exposure,E,293,Scribes,0.4,RF-005
46,296,exposure,E,295,Hérauts,0.4,RF-005
46,316,exposure,E,315,Hérauts,0.4,RF-005
46,340,exposure,E,338,Scribes,0.4,RF-005
46,353,exposure,E,350,Colporteurs,0.5916666666666667,PR-004
46,804,exposure,E,472,Anachorètes,0.5916666666666667,PR-004
46,482,exposure,E,479,Colporteurs,0.5916666666666667,PR-004
46,546,exposure,E,544,Hérauts,0.4,RF-005
46,557,exposure,E,556,Iconoclastes,0.5916666666666667,PR-004
46,562,exposure,E,560,Colporteurs,0.5916666666666667,PR-004
46,645,exposure,E,637,Colporteurs,0.5916666666666667,PR-004
46,171,exposure,E,638,Colporteurs,0.5916666666666667,PR-004
46,987,exposure,E,684,Scribes,0.4,RF-005
46,754,exposure,E,699,Iconoclastes,0.5916666666666667,PR-004
46,716,exposure,E,714,Hérauts,0.5916666666666667,PR-004
46,92,exposure,E,751,Anachorètes,0.4,RF-005
46,105,exposure,E,765,Iconoclastes,0.5916666666666667,PR-004
46,155,exposure,E,766,Hérauts,0.5916666666666667,PR-004
46,790,exposure,E,788,Scribes,0.4,RF-005
46,801,exposure,E,798,Anachorètes,0.4,RF-005
46,807,exposure,E,806,Hérauts,0.5916666666666667,PR-004
46,883,exposure,E,881,Hérauts,0.5916666666666667,PR-004
46,891,exposure,E,889,Colporteurs,0.4,RF-005
46,924,exposure,E,921,Scribes,0.4,RF-005
46,994,exposure,E,993,Anachorètes,0.5916666666666667,PR-004
46,469,disenchantment,R,-1,Colporteurs,0.5916666666666667,PR-004
46,527,disenchantment,R,-1,Anachorètes,0.5916666666666667,PR-004
46,550,disenchantment,R,-1,Hérauts,0.4,RF-005
46,556,disenchantment,R,-1,Colporteurs,0.5916666666666667,PR-004
46,748,disenchantment,R,-1,Colporteurs,0.4,RF-005
46,778,disenchantment,R,-1,Colporteurs,0.4,RF-005
46,856,disenchantment,R,-1,Iconoclastes,0.4,RF-005
46,947,disenchantment,R,-1,Scribes,0.5916666666666667,PR-004
47,47,exposure,E,44,Scribes,0.5916666666666667,PR-004
47,85,exposure,E,84,Scribes,0.4,RF-005
47,95,exposure,E,93,Colporteurs,0.5916666666666667,PR-004
47,983,exposure,E,113,Hérauts,0.5916666666666667,PR-004
47,361,exposure,E,187,Colporteurs,0.4,RF-005
47,190,exposure,E,189,Colporteurs,0.4,RF-005
47,194,exposure,E,192,Scribes,0.4,RF-005
47,831,exposure,E,208,Colporteurs,0.5916666666666667,PR-004
47,587,exposure,E,213,Colporteurs,0.4,RF-005
47,150,exposure,E,216,Hérauts,0.4,RF-005
47,425,exposure,E,219,Hérauts,0.5916666666666667,PR-004
47,223,exposure,E,222,Scribes,0.5916666666666667,PR-004
47,489,exposure,E,236,Hérauts,0.4,RF-005
47,251,exposure,E,249,Colporteurs,0.4,RF-005
47,273,exposure,E,272,Colporteurs,0.5916666666666667,PR-004
47,289,exposure,E,287,Colporteurs,0.4,RF-005
47,355,exposure,E,288,Scribes,0.4,RF-005
47,933,exposure,E,387,Hérauts,0.4,RF-005
47,395,exposure,E,393,Scribes,0.4,RF-005
47,411,exposure,E,408,Scribes,0.5916666666666667,PR-004
47,204,exposure,E,472,Scribes,0.5916666666666667,PR-004
47,494,exposure,E,493,Anachorètes,0.4,RF-005
47,613,exposure,E,612,Colporteurs,0.4,RF-005
47,680,exposure,E,677,Scribes,0.5916666666666667,PR-004
47,710,exposure,E,707,Anachorètes,0.5916666666666667,PR-004
47,371,exposure,E,711,Scribes,0.4,RF-005
47,820,exposure,E,718,Scribes,0.4,RF-005
47,740,exposure,E,737,Anachorètes,0.5916666666666667,PR-004
47,744,exposure,E,741,Scribes,0.5916666666666667,PR-004
47,743,exposure,E,742,Iconoclastes,0.4,RF-005
47,776,exposure,E,773,Hérauts,0.4,RF-005
47,785,exposure,E,784,Hérauts,0.4,RF-005
47,802,exposure,E,800,Scribes,0.4,RF-005
47,818,exposure,E,815,Iconoclastes,0.5916666666666667,PR-004
47,880,exposure,E,878,Colporteurs,0.5916666666666667,PR-004
47,326,exposure,E,884,Hérauts,0.4,RF-005
47,615,exposure,E,926,Hérauts,0.4,RF-005
47,971,exposure,E,970,Hérauts,0.5916666666666667,PR-004
47,991,exposure,E,989,Iconoclastes,0.5916666666666667,PR-004
47,35,disenchantment,R,-1,Scribes,0.4,RF-005
47,185,disenchantment,R,-1,Anachorètes,0.4,RF-005
47,259,disenchantment,R,-1,Iconoclastes,0.5916666666666667,PR-004
47,345,disenchantment,R,-1,Hérauts,0.5916666666666667,PR-004
47,373,disenchantment,R,-1,Iconoclastes,0.5916666666666667,PR-004
47,698,disenchantment,R,-1,Hérauts,0.5916666666666667,PR-004
47,970,disenchantment,R,-1,Scribes,0.5916666666666667,PR-004
48,27,exposure,E,25,Scribes,0.5916666666666667,PR-004
48,52,exposure,E,51,Hérauts,0.4,RF-005
48,87,exposure,E,84,Scribes,0.4,RF-005
48,106,exposure,E,105,Hérauts,0.5916666666666667,PR-004
48,172,exposure,E,170,Iconoclastes,0.5916666666666667,PR-004
48,398,exposure,E,191,Iconoclastes,0.4,RF-005
48,205,exposure,E,203,Anachorètes,0.5916666666666667,PR-004
48,214,exposure,E,211,Colporteurs,0.5916666666666667,PR-004
48,721,exposure,E,212,Iconoclastes,0.5916666666666667,PR-004
48,86,exposure,E,260,Scribes,0.5916666666666667,PR-004
48,317,exposure,E,315,Scribes,0.4,RF-005
48,388,exposure,E,387,Iconoclastes,0.4,RF-005
48,473,exposure,E,472,Anachorètes,0.5916666666666667,PR-004
48,480,exposure,E,477,Anachorètes,0.5916666666666667,PR-004
48,263,exposure,E,479,Anachorètes,0.5916666666666667,PR-004
48,770,exposure,E,503,Scribes,0.4,MV-003
48,604,exposure,E,601,Scribes,0.4,RF-005
48,622,exposure,E,621,Anachorètes,0.5916666666666667,PR-004
48,640,exposure,E,637,Anachorètes,0.5916666666666667,PR-004
48,671,exposure,E,668,Anachorètes,0.5916666666666667,PR-004
48,709,exposure,E,707,Anachorètes,0.5916666666666667,PR-004
48,728,exposure,E,725,Anachorètes,0.5916666666666667,PR-004
48,325,exposure,E,734,Hérauts,0.5916666666666667,PR-004
48,775,exposure,E,773,Iconoclastes,0.4,RF-005
48,793,exposure,E,790,Iconoclastes,0.4,RF-005
48,888,exposure,E,887,Scribes,0.4,RF-005
48,911,exposure,E,910,Colporteurs,0.4,RF-005
48,928,exposure,E,925,Hérauts,0.4,RF-005
48,929,exposure,E,927,Iconoclastes,0.4,RF-005
48,703,exposure,E,949,Colporteurs,0.5916666666666667,PR-004
48,424,exposure,E,963,Hérauts,0.5916666666666667,PR-004
48,966,exposure,E,965,Scribes,0.5916666666666667,PR-004
48,990,exposure,E,987,Hérauts,0.4,RF-005
48,995,exposure,E,993,Anachorètes,0.5916666666666667,PR-004
48,25,disenchantment,R,-1,Iconoclastes,0.5916666666666667,PR-004
48,80,disenchantment,R,-1,Hérauts,0.4,RF-005
48,92,disenchantment,R,-1,Anachorètes,0.4,RF-005
48,210,disenchantment,R,-1,Colporteurs,0.5916666666666667,PR-004
48,287,disenchantment,R,-1,Iconoclastes,0.4,RF-005
48,663,disenchantment,R,-1,Colporteurs,0.5916666666666667,PR-004
48,670,disenchantment,R,-1,Hérauts,0.4,RF-005
48,763,disenchantment,R,-1,Colporteurs,0.5916666666666667,PR-004
48,769,disenchantment,R,-1,Scribes,0.4,RF-005
48,806,disenchantment,R,-1,Colporteurs,0.5916666666666667,PR-004
48,807,disenchantment,R,-1,Hérauts,0.5916666666666667,PR-004
48,853,disenchantment,R,-1,Scribes,0.4,RF-005
48,961,disenchantment,R,-1,Hérauts,0.5916666666666667,PR-004
49,68,exposure,E,65,Scribes,0.4,RF-005
49,108,exposure,E,105,Hérauts,0.5916666666666667,PR-004
49,116,exposure,E,114,Hérauts,0.5916666666666667,PR-004
49,10,exposure,E,117,Iconoclastes,0.5916666666666667,PR-004
49,130,exposure,E,129,Anachorètes,0.5916666666666667,PR-004
49,152,exposure,E,150,Hérauts,0.4,RF-005
49,578,exposure,E,155,Anachorètes,0.5916666666666667,PR-004
49,173,exposure,E,170,Iconoclastes,0.5916666666666667,PR-004
49,196,exposure,E,194,Iconoclastes,0.4,RF-005
49,225,exposure,E,222,Colporteurs,0.5916666666666667,PR-004
49,608,exposure,E,236,Anachorètes,0.4,RF-005
49,690,exposure,E,280,Scribes,0.4,RF-005
49,297,exposure,E,295,Anachorètes,0.4,RF-005
49,299,exposure,E,296,Hérauts,0.4,RF-005
49,318,exposure,E,315,Hérauts,0.4,RF-005
49,319,exposure,E,316,Anachorètes,0.4,RF-005
49,328,exposure,E,326,Scribes,0.4,RF-005
49,351,exposure,E,348,Scribes,0.5916666666666667,PR-004
49,362,exposure,E,361,Colporteurs,0.4,RF-005
49,409,exposure,E,408,Colporteurs,0.5916666666666667,PR-004
49,426,exposure,E,425,Hérauts,0.5916666666666667,PR-004
49,455,exposure,E,467,Colporteurs,0.5916666666666667,PR-004
49,491,exposure,E,489,Anachorètes,0.4,RF-005
49,532,exposure,E,529,Iconoclastes,0.5916666666666667,PR-004
49,547,exposure,E,545,Iconoclastes,0.4,RF-005
49,589,exposure,E,587,Hérauts,0.4,RF-005
49,607,exposure,E,605,Scribes,0.5916666666666667,PR-004
49,614,exposure,E,612,Scribes,0.4,RF-005
49,38,exposure,E,613,Colporteurs,0.4,RF-005
49,719,exposure,E,716,Colporteurs,0.5916666666666667,PR-004
49,738,exposure,E,737,Scribes,0.5916666666666667,PR-004
49,407,exposure,E,741,Anachorètes,0.5916666666666667,PR-004
49,756,exposure,E,743,Hérauts,0.4,RF-005
49,786,exposure,E,784,Anachorètes,0.4,RF-005
49,787,exposure,E,785,Colporteurs,0.4,RF-005
49,895,exposure,E,801,Hérauts,0.4,RF-005
49,821,exposure,E,820,Scribes,0.4,RF-005
49,31,exposure,E,884,Scribes,0.4,RF-005
49,894,exposure,E,891,Anachorètes,0.4,RF-005
49,378,exposure,E,933,Scribes,0.4,RF-005
49,577,exposure,E,941,Scribes,0.5916666666666667,PR-004
49,946,exposure,E,945,Hérauts,0.4,RF-005
49,959,exposure,E,957,Colporteurs,0.5916666666666667,PR-004
49,964,exposure,E,963,Colporteurs,0.5916666666666667,PR-004
49,968,exposure,E,965,Anachorètes,0.5916666666666667,PR-004
49,973,exposure,E,971,Iconoclastes,0.5916666666666667,PR-004
49,992,exposure,E,991,Scribes,0.5916666666666667,PR-004
49,129,disenchantment,R,-1,Scribes,0.5916666666666667,PR-004
49,215,disenchantment,R,-1,Anachorètes,0.4,RF-005
49,250,disenchantment,R,-1,Anachorètes,0.4,RF-005
49,291,disenchantment,R,-1,Anachorètes,0.4,RF-005
49,326,disenchantment,R,-1,Hérauts,0.4,RF-005
49,350,disenchantment,R,-1,Colporteurs,0.5916666666666667,PR-004
49,355,disenchantment,R,-1,Scribes,0.4,RF-005
49,374,disenchantment,R,-1,Anachorètes,0.5916666666666667,PR-004
49,384,disenchantment,R,-1,Anachorètes,0.5916666666666667,PR-004
49,560,disenchantment,R,-1,Iconoclastes,0.5916666666666667,PR-004
49,621,disenchantment,R,-1,Colporteurs,0.5916666666666667,PR-004
49,630,disenchantment,R,-1,Colporteurs,0.4,RF-005
49,742,disenchantment,R,-1,Scribes,0.4,RF-005
49,761,disenchantment,R,-1,Iconoclastes,0.5916666666666667,PR-004
49,766,disenchantment,R,-1,Iconoclastes,0.5916666666666667,PR-004
49,805,disenchantment,R,-1,Iconoclastes,0.5916666666666667,PR-004
49,922,disenchantment,R,-1,Anachorètes,0.4,RF-005
50,43,exposure,E,42,Scribes,0.5916666666666667,PR-004
50,49,exposure,E,47,Iconoclastes,0.5916666666666667,PR-004
50,261,exposure,E,52,Scribes,0.4,RF-005
50,69,exposure,E,66,Iconoclastes,0.4,RF-005
50,96,exposure,E,93,Hérauts,0.5916666666666667,PR-004
50,101,exposure,E,98,Iconoclastes,0.4,RF-005
50,565,exposure,E,109,Hérauts,0.5916666666666667,PR-004
50,158,exposure,E,135,Scribes,0.4,RF-005
50,323,exposure,E,194,Anachorètes,0.4,RF-005
50,436,exposure,E,204,Scribes,0.5916666666666667,PR-004
50,996,exposure,E,223,Iconoclastes,0.5916666666666667,PR-004
50,252,exposure,E,249,Hérauts,0.4,RF-005
50,262,exposure,E,260,Anachorètes,0.5916666666666667,PR-004
50,264,exposure,E,263,Anachorètes,0.5916666666666667,PR-004
50,674,exposure,E,289,Hérauts,0.4,RF-005
50,298,exposure,E,295,Scribes,0.4,RF-005
50,457,exposure,E,317,Colporteurs,0.4,RF-005
50,484,exposure,E,325,Iconoclastes,0.5916666666666667,PR-004
50,349,exposure,E,346,Anachorètes,0.5916666666666667,PR-004
50,372,exposure,E,371,Hérauts,0.4,RF-005
50,397,exposure,E,395,Scribes,0.4,RF-005
50,487,exposure,E,398,Anachorètes,0.4,RF-005
50,412,exposure,E,411,Scribes,0.5916666666666667,PR-004
50,427,exposure,E,424,Iconoclastes,0.5916666666666667,PR-004
50,428,exposure,E,425,Iconoclastes,0.5916666666666667,PR-004
50,474,exposure,E,473,Scribes,0.5916666666666667,PR-004
50,481,exposure,E,480,Iconoclastes,0.5916666666666667,PR-004
50,483,exposure,E,482,Colporteurs,0.5916666666666667,PR-004
50,7,exposure,E,582,Anachorètes,0.5916666666666667,PR-004
50,606,exposure,E,605,Iconoclastes,0.5916666666666667,PR-004
50,624,exposure,E,622,Hérauts,0.5916666666666667,PR-004
50,639,exposure,E,638,Hérauts,0.5916666666666667,PR-004
50,672,exposure,E,671,Hérauts,0.5916666666666667,PR-004
50,706,exposure,E,703,Iconoclastes,0.5916666666666667,PR-004
50,1000,exposure,E,709,Anachorètes,0.5916666666666667,PR-004
50,717,exposure,E,714,Scribes,0.5916666666666667,PR-004
50,727,exposure,E,725,Iconoclastes,0.5916666666666667,PR-004
50,739,exposure,E,737,Iconoclastes,0.5916666666666667,PR-004
50,774,exposure,E,772,Hérauts,0.4,RF-005
50,779,exposure,E,776,Scribes,0.4,RF-005
50,890,exposure,E,889,Anachorètes,0.4,RF-005
50,893,exposure,E,891,Colporteurs,0.4,RF-005
50,676,exposure,E,925,Scribes,0.4,RF-005
50,967,exposure,E,966,Hérauts,0.5916666666666667,PR-004
50,52,disenchantment,R,-1,Hérauts,0.4,RF-005
50,63,disenchantment,R,-1,Hérauts,0.4,RF-005
50,64,disenchantment,R,-1,Anachorètes,0.4,RF-005
50,112,disenchantment,R,-1,Iconoclastes,0.5916666666666667,PR-004
50,113,disenchantment,R,-1,Hérauts,0.5916666666666667,PR-004
50,131,disenchantment,R,-1,Anachorètes,0.4,RF-005
50,212,disenchantment,R,-1,Iconoclastes,0.5916666666666667,PR-004
50,251,disenchantment,R,-1,Colporteurs,0.4,RF-005
50,332,disenchantment,R,-1,Scribes,0.4,RF-005
50,554,disenchantment,R,-1,Colporteurs,0.5916666666666667,PR-004
50,631,disenchantment,R,-1,Scribes,0.4,RF-005
50,829,disenchantment,R,-1,Hérauts,0.5916666666666667,PR-004
50,880,burnout,D,-1,Colporteurs,0,PR-004
50,960,disenchantment,R,-1,Scribes,0.5916666666666667,PR-004
51,11,exposure,E,10,Colporteurs,0.5916666666666667,PR-004
51,29,exposure,E,27,Hérauts,0.5916666666666667,PR-004
51,53,exposure,E,51,Colporteurs,0.4,RF-005
51,76,exposure,E,75,Hérauts,0.4,RF-005
51,79,exposure,E,78,Scribes,0.4,RF-005
51,153,exposure,E,150,Iconoclastes,0.4,RF-005
51,176,exposure,E,173,Hérauts,0.5916666666666667,PR-004
51,198,exposure,E,196,Anachorètes,0.4,RF-005
51,226,exposure,E,223,Anachorètes,0.5916666666666667,PR-004
51,275,exposure,E,272,Colporteurs,0.5916666666666667,PR-004
51,282,exposure,E,280,Iconoclastes,0.4,RF-005
51,290,exposure,E,289,Anachorètes,0.4,RF-005
51,300,exposure,E,299,Hérauts,0.4,RF-005
51,330,exposure,E,328,Iconoclastes,0.4,RF-005
51,356,exposure,E,353,Anachorètes,0.5916666666666667,PR-004
51,389,exposure,E,387,Hérauts,0.4,RF-005
51,401,exposure,E,399,Scribes,0.4,RF-005
51,420,exposure,E,418,Hérauts,0.4,MV-003
51,701,exposure,E,426,Iconoclastes,0.5916666666666667,PR-004
51,470,exposure,E,468,Scribes,0.5916666666666667,PR-004
51,579,exposure,E,577,Colporteurs,0.5916666666666667,PR-004
51,583,exposure,E,582,Colporteurs,0.5916666666666667,PR-004
51,161,exposure,E,587,Colporteurs,0.4,RF-005
51,791,exposure,E,615,Colporteurs,0.4,RF-005
51,673,exposure,E,671,Colporteurs,0.5916666666666667,PR-004
51,685,exposure,E,682,Colporteurs,0.4,RF-005
51,531,exposure,E,709,Colporteurs,0.5916666666666667,PR-004
51,715,exposure,E,712,Colporteurs,0.5916666666666667,PR-004
51,723,exposure,E,721,Scribes,0.5916666666666667,PR-004
51,747,exposure,E,744,Iconoclastes,0.5916666666666667,PR-004
51,237,exposure,E,756,Iconoclastes,0.4,RF-005
51,365,exposure,E,785,Hérauts,0.4,RF-005
51,789,exposure,E,786,Hérauts,0.4,RF-005
51,834,exposure,E,831,Hérauts,0.5916666666666667,PR-004
51,852,exposure,E,849,Colporteurs,0.4,RF-005
51,313,exposure,E,851,Hérauts,0.4,RF-005
51,495,exposure,E,859,Colporteurs,0.4,RF-005
51,876,exposure,E,875,Scribes,0.4,MV-003
51,882,exposure,E,881,Iconoclastes,0.5916666666666667,PR-004
51,592,exposure,E,929,Scribes,0.4,RF-005
51,942,exposure,E,940,Anachorètes,0.4,RF-005
51,969,exposure,E,968,Colporteurs,0.5916666666666667,PR-004
51,975,exposure,E,973,Anachorètes,0.5916666666666667,PR-004
51,988,exposure,E,986,Colporteurs,0.5916666666666667,PR-004
51,61,disenchantment,R,-1,Scribes,0.4,RF-005
51,120,disenchantment,R,-1,Scribes,0.4,RF-005
51,217,disenchantment,R,-1,Colporteurs,0.4,RF-005
51,260,disenchantment,R,-1,Iconoclastes,0.5916666666666667,PR-004
51,338,disenchantment,R,-1,Anachorètes,0.4,RF-005
51,377,disenchantment,R,-1,Hérauts,0.5916666666666667,PR-004
51,415,disenchantment,R,-1,Anachorètes,0.4,MV-003
51,667,disenchantment,R,-1,Anachorètes,0.5916666666666667,PR-004
51,830,disenchantment,R,-1,Anachorètes,0.5916666666666667,PR-004
51,915,disenchantment,R,-1,Colporteurs,0.5916666666666667,PR-004
51,928,disenchantment,R,-1,Hérauts,0.4,RF-005
51,933,disenchantment,R,-1,Hérauts,0.4,RF-005
51,946,disenchantment,R,-1,Hérauts,0.4,RF-005
51,971,disenchantment,R,-1,Hérauts,0.5916666666666667,PR-004
51,992,disenchantment,R,-1,Scribes,0.5916666666666667,PR-004
52,67,exposure,E,66,Anachorètes,0.4,RF-005
52,609,exposure,E,68,Scribes,0.4,RF-005
52,90,exposure,E,87,Hérauts,0.4,RF-005
52,115,exposure,E,114,Hérauts,0.5916666666666667,PR-004
52,126,exposure,E,125,Anachorètes,0.4,RF-005
52,138,exposure,E,135,Scribes,0.4,RF-005
52,174,exposure,E,171,Hérauts,0.5916666666666667,PR-004
52,265,exposure,E,263,Colporteurs,0.5916666666666667,PR-004
52,268,exposure,E,297,Iconoclastes,0.4,RF-005
52,320,exposure,E,319,Scribes,0.4,RF-005
52,324,exposure,E,323,Iconoclastes,0.4,RF-005
52,413,exposure,E,411,Anachorètes,0.5916666666666667,PR-004
52,414,exposure,E,412,Colporteurs,0.5916666666666667,PR-004
52,438,exposure,E,436,Hérauts,0.5916666666666667,PR-004
52,456,exposure,E,455,Iconoclastes,0.5916666666666667,PR-004
52,475,exposure,E,474,Colporteurs,0.5916666666666667,PR-004
52,179,exposure,E,480,Colporteurs,0.5916666666666667,PR-004
52,534,exposure,E,532,Scribes,0.5916666666666667,PR-004
52,567,exposure,E,565,Scribes,0.5916666666666667,PR-004
52,581,exposure,E,578,Iconoclastes,0.5916666666666667,PR-004
52,610,exposure,E,607,Iconoclastes,0.5916666666666667,PR-004
52,683,exposure,E,681,Scribes,0.4,RF-005
52,689,exposure,E,688,Hérauts,0.4,RF-005
52,704,exposure,E,703,Scribes,0.5916666666666667,PR-004
52,432,exposure,E,719,Hérauts,0.5916666666666667,PR-004
52,726,exposure,E,725,Scribes,0.5916666666666667,PR-004
52,642,exposure,E,744,Hérauts,0.5916666666666667,PR-004
52,303,exposure,E,793,Iconoclastes,0.4,RF-005
52,110,exposure,E,802,Iconoclastes,0.4,RF-005
52,817,exposure,E,814,Anachorètes,0.5916666666666667,PR-004
52,390,exposure,E,866,Hérauts,0.4,RF-005
52,892,exposure,E,891,Scribes,0.4,RF-005
52,896,exposure,E,894,Colporteurs,0.4,RF-005
52,898,exposure,E,895,Anachorètes,0.4,RF-005
52,930,exposure,E,927,Colporteurs,0.4,RF-005
